"Ordernumber"	"Orderdate"	"ItemSKU"	"ItemOrdered"	"ItemPrice"	"CustomerGroupId"	"CustomerGroup"	"ShippingMethod"	"ShippingCost"	"PaymentMethod"	"CustomerID"	"CustomerPrefix"	"ItemName"	"OrderStatus"	"GranTotal"	"orders_order_discount_amount"	"orders_order_discount_canceled"	"orders_order_discount_invoiced"	"orders_order_discount_refunded"	"items_item_discount_amount"	"City"	"RegionCode"	"PostCode"	"Country"	"StoreID"
"20000043746"	"2020-09-27"	"PT-BR_LD-KIT"	"1.0000"	"15.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"45460"	""	"KIT Libertação da Dor - E-book + MP3"	"complete"	"25.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"20000043746"	"2020-09-27"	"7898632432015"	"1.0000"	"10.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"45460"	""	"Preces para Meditação - E-book (Epub + Kindle)"	"complete"	"25.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"4000052191"	"2020-09-27"	"9781910368329"	"1.0000"	"7.0000"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"1157"	""	"Universal Compassion - EPUB EBOOK DOWNLOAD"	"complete"	"7.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"8000044112"	"2020-09-27"	"5055278108977"	"1.0000"	"7.0000"	"14"	"ES - General"	""	"0.0000"	"stripe_payments"	"18950"	""	"La Gran Madre – MP3"	"complete"	"7.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"8000044113"	"2020-09-27"	"9788416472505"	"1.0000"	"0.0000"	"14"	"ES - General"	""	"0.0000"	"free"	"76135"	""	"Cómo transformar tu vida – eBook ePub"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"8000044114"	"2020-09-27"	"9788416472093"	"1.0000"	"0.0000"	"14"	"ES - General"	""	"0.0000"	"free"	"76135"	""	"Budismo moderno – eBook (ePub)"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"4000052192"	"2020-09-27"	"5055278100643"	"1.0000"	"12.9200"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"30266"	""	"Joyful Path of Good Fortune - MP3 AUDIOBOOK DOWNLOAD"	"complete"	"19.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000052192"	"2020-09-27"	"5055278114022"	"1.0000"	"2.9200"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"30266"	""	"Joyful Path of Good Fortune - CONDENSED MEANING - MP3 AUDIO DOWNLOAD"	"complete"	"19.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000052193"	"2020-09-27"	"9780948006630"	"2.0000"	"9.9500"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Living Meaningfully, Dying Joyfully - PAPERBACK"	"pending"	"88.7100"	"-25.5900"	""	""	""	"5.9700"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"9781906665821"	"1.0000"	"11.9500"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"How to Understand the Mind - PAPERBACK"	"pending"	"88.7100"	"-25.5900"	""	""	""	"3.5900"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"9781910368831"	"1.0000"	"9.9500"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Universal Compassion - PAPERBACK"	"pending"	"88.7100"	"-25.5900"	""	""	""	"2.9800"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"9781913105075"	"2.0000"	"10.0000"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Meditations for a Clear Mind (2nd Ed) - AUDIO CD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"7.2000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278101541"	"3.0000"	"0.8300"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Green Tara 3 - MINICARD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.9000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278107192"	"1.0000"	"0.8300"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Dorje Shugden 4 - MINICARD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.3000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278108830"	"1.0000"	"0.8300"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Medicine Buddha 2 - MINICARD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.3000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278199869"	"2.0000"	"0.8400"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Vajrasattva 2 - MINICARD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.6000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278103927"	"1.0000"	"0.8300"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Vajrayogini 6 (blue background) - MINICARD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.3000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278101770"	"3.0000"	"0.8300"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Geshe Kelsang Gyatso 05 (temple) - MINICARD"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.9000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278100360"	"4.0000"	"0.6300"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"Plastic book cover - 200mm"	"pending"	"88.7100"	"-25.5900"	""	""	""	"0.9000"	"Gothenburg"	""	"411 27"	"SE"	"4"
"4000052193"	"2020-09-27"	"5055278111281"	"1.0000"	"5.5000"	"1"	"UK - Centres Overseas"	"owsh1_car_p_eu"	"29.0000"	"purchaseorder"	"698"	""	"The New Essence of Vajrayana - BOOKLET"	"pending"	"88.7100"	"-25.5900"	""	""	""	"1.6500"	"Gothenburg"	""	"411 27"	"SE"	"4"
"2000042901"	"2020-09-27"	"fr-mp3-3cd"	"1.0000"	"14.1700"	"16"	"FR - General"	""	"0.0000"	"systempay_standard"	"58011"	""	"Coffret - Méditer au quotidien - Format mp3 à télécharger"	"processing"	"17.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"2"
"22000041991"	"2020-09-27"	"5055278108816"	"1.0000"	"16.9500"	"34"	"DE - CH-Tharpa"	"freeshipping_freeshipping"	"0.0000"	"postfinancecw_visa"	"19949"	""	"Das Leben von Buddha - DVD (PAL standard)"	"processing"	"41.4500"	"0.0000"	""	"0.0000"	""	"0.0000"	"St. Gallen"	"SG"	"9014"	"CH"	"22"
"22000041991"	"2020-09-27"	"9783908543565"	"1.0000"	"12.0000"	"34"	"DE - CH-Tharpa"	"freeshipping_freeshipping"	"0.0000"	"postfinancecw_visa"	"19949"	""	"Die Geschichte von Buddha"	"processing"	"41.4500"	"0.0000"	""	"0.0000"	""	"0.0000"	"St. Gallen"	"SG"	"9014"	"CH"	"22"
"22000041991"	"2020-09-27"	"5065000918200"	"1.0000"	"12.5000"	"34"	"DE - CH-Tharpa"	"freeshipping_freeshipping"	"0.0000"	"postfinancecw_visa"	"19949"	""	"Lamrim-Verdienstfeld - A2 großes Poster"	"processing"	"41.4500"	"0.0000"	""	"0.0000"	""	"0.0000"	"St. Gallen"	"SG"	"9014"	"CH"	"22"
"5000048480"	"2020-09-27"	"5055278103095"	"1.0000"	"7.9900"	"12"	"US - General"	""	"0.0000"	"paypal_express"	"31408"	""	"Kadampa Prayers - MP3 Download"	"complete"	"7.9900"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"4000052194"	"2020-09-27"	"5055278113551"	"1.0000"	"8.3300"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"47980"	""	"Meditations for a Clear Mind (2nd Ed) - MP3 AUDIO DOWNLOAD"	"complete"	"10.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"5000048481"	"2020-09-27"	"9781913105129"	"1.0000"	"21.9900"	"12"	"US - General"	""	"0.0000"	"authorizenet_acceptjs"	"4459"	""	"The New Eight Steps to Happiness - AUDIOBOOK DOWNLOAD (MP3 or M4B)"	"complete"	"21.9900"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048482"	"2020-09-27"	"9781906665548"	"1.0000"	"29.9500"	"12"	"US - General"	"usps_1"	"10.9000"	"paypal_express"	"12404"	""	"Buddhism for Children Series - US Versions (set of books 1-4)"	"complete"	"40.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Daytona Beach"	"FL"	"32118"	"US"	"5"
"8000044115"	"2020-09-27"	"9788416472505"	"1.0000"	"0.0000"	"14"	"ES - General"	""	"0.0000"	"free"	"76137"	""	"Cómo transformar tu vida – eBook ePub"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"2000042902"	"2020-09-27"	"3760174601034"	"1.0000"	"4.2700"	"16"	"FR - General"	"owsh1_colissimo"	"5.7000"	"systempay_standard"	"71366"	""	"Méditation et récitation de Vajrassattva Solitaire - livret"	"complete"	"36.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Saint Denis en Bugey"	"01"	"01500"	"FR"	"2"
"2000042902"	"2020-09-27"	"3760174600440"	"1.0000"	"8.2500"	"16"	"FR - General"	"owsh1_colissimo"	"5.7000"	"systempay_standard"	"71366"	""	"Méditation et récitation de Vajrasattva Solitaire - CD"	"complete"	"36.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Saint Denis en Bugey"	"01"	"01500"	"FR"	"2"
"2000042902"	"2020-09-27"	"3760174600136"	"1.0000"	"5.6900"	"16"	"FR - General"	"owsh1_colissimo"	"5.7000"	"systempay_standard"	"71366"	""	"La sadhana du Bouddha de la Médecine - livret"	"complete"	"36.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Saint Denis en Bugey"	"01"	"01500"	"FR"	"2"
"2000042902"	"2020-09-27"	"3760174601126"	"1.0000"	"8.2500"	"16"	"FR - General"	"owsh1_colissimo"	"5.7000"	"systempay_standard"	"71366"	""	"La sadhana du Bouddha de la Médecine - CD audio"	"complete"	"36.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Saint Denis en Bugey"	"01"	"01500"	"FR"	"2"
"8000044116"	"2020-09-27"	"9788416472604"	"1.0000"	"3.0000"	"14"	"ES - General"	""	"0.0000"	"paypal_express"	"13080"	""	"El yoga de Buda Maitreya- eBook (ePub)"	"complete"	"8.0000"	"-2.0000"	""	"-2.0000"	""	"0.6000"	""	""	""	""	"8"
"8000044116"	"2020-09-27"	"5055278110062"	"1.0000"	"7.0000"	"14"	"ES - General"	""	"0.0000"	"paypal_express"	"13080"	""	"El yoga de Buda Maitreya – MP3"	"complete"	"8.0000"	"-2.0000"	""	"-2.0000"	""	"1.4000"	""	""	""	""	"8"
"20000043747"	"2020-09-27"	"9788584870561"	"1.0000"	"0.0000"	"42"	"BR - Geral"	""	"0.0000"	"free"	"76138"	""	"Como Transformar a sua Vida - E-book (Epub)"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"8000044117"	"2020-09-27"	"9788416472604"	"1.0000"	"3.0000"	"14"	"ES - General"	""	"0.0000"	"stripe_payments"	"73906"	""	"El yoga de Buda Maitreya- eBook (ePub)"	"complete"	"3.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"20000043748"	"2020-09-27"	"7898632431155"	"1.0000"	"14.0000"	"42"	"BR - Geral"	""	"0.0000"	"stripe_payments"	"76140"	""	"Meditações para Relaxamento – MP3"	"complete"	"14.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"5000048483"	"2020-09-27"	"9781616060510"	"1.0000"	"9.9900"	"12"	"US - General"	""	"0.0000"	"authorizenet_acceptjs"	"4459"	""	"The New Eight Steps to Happiness - eBook Kindle format"	"complete"	"9.9900"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"25000041903"	"2020-09-27"	"9788417112639"	"1.0000"	"16000.0000"	"54"	"CL - General"	"owsh1_santiago_gratis"	"0.0000"	"mercadopago_custom_bank_transfer"	"73873"	""	"Cómo comprender la mente – En rústica"	"processing"	"40000.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Santiago"	""	"7550000"	"CL"	"25"
"25000041903"	"2020-09-27"	"9788415849216"	"2.0000"	"12000.0000"	"54"	"CL - General"	"owsh1_santiago_gratis"	"0.0000"	"mercadopago_custom_bank_transfer"	"73873"	""	"Nuevo manual de meditación – En rústica"	"processing"	"40000.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Santiago"	""	"7550000"	"CL"	"25"
"20000043749"	"2020-09-27"	"5065000453886"	"1.0000"	"10.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Mandala de Corpo de Heruka - pôster A3"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"1.0000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278109202"	"4.0000"	"4.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Vajrapani 2 - minicard"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"1.6000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278110437"	"1.0000"	"6.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Os Sete Budas da Medicina 3 - pôster 1/2 A4"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.6000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278108328"	"1.0000"	"4.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Vajradhara 3 - minicard"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.4000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278109172"	"1.0000"	"4.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Vajrayogini 8 - minicard"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.4000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278102357"	"2.0000"	"3.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Buda da Medicina 2 - cartão A6"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.6000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278102289"	"1.0000"	"4.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Heruka de Dois Braços 2 - minicard"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.4000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5065000453053"	"1.0000"	"3.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Herói Vajradharma 2 - cartão A6"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.3000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"20000043749"	"2020-09-27"	"5055278108298"	"1.0000"	"3.0000"	"42"	"BR - Geral"	"owsh1_impresso_l1"	"9.0000"	"mercadopago_custom"	"74215"	""	"Vajradharma 2 - cartão A6"	"complete"	"59.4000"	"-5.6000"	""	"-5.6000"	""	"0.3000"	"Sao Paulo "	""	"03274-010"	"BR"	"20"
"5000048484"	"2020-09-27"	"5055278103217"	"1.0000"	"14.9900"	"12"	"US - General"	""	"0.0000"	"authorizenet_acceptjs"	"1018"	""	"Songs of the Great Protector - MP3 Download"	"complete"	"14.9900"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048485"	"2020-09-27"	"5055278109943"	"1.0000"	"12.9500"	"12"	"US - General"	"usps_1"	"13.6500"	"authorizenet_acceptjs"	"67944"	""	"Avalokiteshvara Sadhana - CD"	"complete"	"67.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Boulder"	"CO"	"80302"	"US"	"5"
"5000048485"	"2020-09-27"	"5065000453848"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"13.6500"	"authorizenet_acceptjs"	"67944"	""	"Avalokiteshvara Sadhana - Booklet"	"complete"	"67.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Boulder"	"CO"	"80302"	"US"	"5"
"5000048485"	"2020-09-27"	"5065000453947"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"13.6500"	"authorizenet_acceptjs"	"67944"	""	"Heart Jewel - BOOKLET"	"complete"	"67.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Boulder"	"CO"	"80302"	"US"	"5"
"5000048485"	"2020-09-27"	"5055278112592"	"1.0000"	"14.9500"	"12"	"US - General"	"usps_1"	"13.6500"	"authorizenet_acceptjs"	"67944"	""	"Heart Jewel - Audio CD"	"complete"	"67.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Boulder"	"CO"	"80302"	"US"	"5"
"5000048485"	"2020-09-27"	"9780948006562"	"1.0000"	"15.9500"	"12"	"US - General"	"usps_1"	"13.6500"	"authorizenet_acceptjs"	"67944"	""	"Heart Jewel - Paperback"	"complete"	"67.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Boulder"	"CO"	"80302"	"US"	"5"
"5000048487"	"2020-09-27"	"9781616060534"	"1.0000"	"0.0000"	"12"	"US - General"	""	"0.0000"	"free"	"67944"	""	"How to Transform Your Life US version - eBook EPUB format"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048487"	"2020-09-27"	"9781616060541"	"1.0000"	"0.0000"	"12"	"US - General"	""	"0.0000"	"free"	"67944"	""	"How to Transform Your Life US version - eBook KINDLE format"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048487"	"2020-09-27"	"9781616060367-0428-0442"	"1.0000"	"0.0000"	"12"	"US - General"	""	"0.0000"	"free"	"67944"	""	"Modern Buddhism - (US 2nd ed.) FREE eBook EPUB format"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048487"	"2020-09-27"	"9781616060350-0435-0459"	"1.0000"	"0.0000"	"12"	"US - General"	""	"0.0000"	"free"	"67944"	""	"Modern Buddhism - (US 2nd ed.) FREE eBook Kindle format"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048486"	"2020-09-27"	"9781910368664"	"1.0000"	"25.9500"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Essence of Vajrayana (2nd Ed) - Paperback"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"9780948006630"	"1.0000"	"15.9500"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Living Meaningfully, Dying Joyfully - Paperback"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"9781616060343"	"1.0000"	"16.9500"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Modern Buddhism (2nd US edition) - Paperback"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"9781910368831"	"1.0000"	"15.9500"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Universal Compassion - PAPERBACK"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000918477"	"1.0000"	"5.5000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"A Handbook for the Daily Practice of Bodhisattva and Tantric Vows - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000453909"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"A Pure Life - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000453374"	"1.0000"	"7.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Drop of Essential Nectar - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000453442"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Heartfelt Prayers - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000918071"	"2.0000"	"2.5000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Lay Pratimoksha Vow Ceremony - Print"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5055278100797"	"1.0000"	"6.2500"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Mahayana Refuge Ceremony and Bodhisattva Vow Ceremony - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5055278100766"	"1.0000"	"10.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Melodious Drum - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000918057"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Path of Compassion for the Deceased - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000453794"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Pathway to the Pure Land - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5055278102937"	"2.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Prayers for World Peace - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5055278111212"	"1.0000"	"0.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Request to the Holy Spiritual Guide Venerable Geshe Kelsang Gyatso Rinpoche from his Faithful Disciples - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000453831"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"The Root Tantra of Heruka and Vajrayogini - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5055278102296"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"The Yoga of Buddha Heruka - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5055278101015"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"The Yoga of Buddha Maitreya Sadhana - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000453862"	"1.0000"	"9.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"Union of No More Learning - Booklet"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048486"	"2020-09-27"	"5065000918910"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_1"	"12.3000"	"paypal_express"	"44436"	""	"The Yoga of Buddha Vajrapani - BOOKLET"	"complete"	"179.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Redding"	"CT"	"06896"	"US"	"5"
"5000048488"	"2020-09-27"	"5055278103125"	"1.0000"	"12.9900"	"12"	"US - General"	""	"0.0000"	"paypal_express"	"76142"	""	"Prayers for the Dying & Deceased - MP3 Download"	"complete"	"12.9900"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"4000052195"	"2020-09-27"	"9781906665951"	"1.0000"	"2.5000"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"16370"	""	"Heart Jewel - KINDLE EBOOKLET DOWNLOAD"	"complete"	"3.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000052196"	"2020-09-27"	"5055278107079"	"1.0000"	"6.5000"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"32769"	""	"Mahayana Refuge and Bodhisattva Vow Ceremony - MP3 AUDIO DOWNLOAD"	"complete"	"6.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000052197"	"2020-09-27"	"5055278199944"	"1.0000"	"3.7500"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"47761"	""	"The Great Mother - MP3 AUDIO DOWNLOAD"	"complete"	"4.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
